RAJ2000	DEJ2000	HIP	RArad	DErad	Plx	pmRA	pmDE	Hpmag	B-V
221.1522466786	-34.9011293430	 72075	221.15211000	-34.90107001	   8.28	   46.12	  -24.41	 9.0449	 0.550
221.1572723414	+09.0706110150	 72076	221.15736329	+09.07079775	  13.58	  -36.95	  -76.83	 8.9756	 0.674
221.1576916164	+49.6825469903	 72077	221.15788741	+49.68243550	  10.52	  -52.12	   45.87	 8.8407	 0.628
221.1580716326	-25.0491578633	 72078	221.15807134	-25.04917687	   1.19	    0.11	    7.82	 8.6864	 1.785
221.1708154102	-07.1935555062	 72079	221.17081085	-07.19353261	   8.01	    1.86	   -9.42	 9.9556	 0.473
221.1791628918	-20.4820837608	 72080	221.17923720	-20.48207513	   3.94	  -28.64	   -3.55	 9.4041	 0.475
221.1828605741	-82.0576529831	 72081	221.18331194	-82.05769673	   8.32	  -25.66	   18.00	 8.7045	 0.410
221.1875688471	-09.7040614499	 72082	221.18779127	-09.70394478	  14.11	  -90.20	  -48.00	 6.9494	 0.427
221.1896538657	+02.0246160500	 72083	221.18970285	+02.02463105	   1.57	  -20.14	   -6.17	 8.6235	 1.375
221.1927179216	-13.8428573276	 72084	221.19278924	-13.84283499	   1.34	  -28.49	   -9.19	 9.4493	 0.581
221.1940689546	+32.1296896391	 72085	221.19403380	+32.12971881	   2.85	   12.25	  -12.00	 8.2049	 1.005
221.1983961208	-40.1685730774	 72086	221.19857093	-40.16851312	   2.90	  -54.96	  -24.67	 9.7735	 0.897
221.2005350507	+07.7011121366	 72087	221.20056711	+07.70113367	   4.30	  -13.07	   -8.86	 7.5024	 0.662
221.2055932986	+55.4732095121	 72088	221.20561641	+55.47318589	   1.18	   -5.39	    9.72	 8.5409	 0.905
221.2113199118	-06.1273168042	 72089	221.21140004	-06.12727891	   5.46	  -32.78	  -15.59	 9.8999	 0.560
221.2144485683	-14.3596195136	 72090	221.21451882	-14.35960782	  -0.39	  -28.00	   -4.81	 9.2787	 0.386
221.2148132963	-03.0621047213	 72091	221.21483418	-03.06204466	   3.33	   -8.58	  -24.71	 8.3035	 1.106
221.2205474423	-78.3107268366	 72092	221.22058871	-78.31071386	   0.44	   -3.44	   -5.34	 9.9813	-0.066
221.2246205765	-21.8424103381	 72093	221.22471126	-21.84236861	   2.99	  -34.63	  -17.17	 8.9862	 1.148
221.2265928308	-02.2855107022	 72094	221.22663963	-02.28550815	   3.33	  -19.24	   -1.05	 9.6473	 1.438
221.2316354851	-70.0600753153	 72095	221.23100182	-70.06025856	  12.52	   88.91	   75.39	 8.6081	 0.561
221.2315860496	+03.4842371312	 72096	221.23157663	+03.48424902	   4.21	    3.87	   -4.89	 8.0861	 0.984
221.2311448492	-58.4774910650	 72097	221.23154070	-58.47738927	   9.71	  -85.15	  -41.88	 6.2694	 1.013
221.2323740127	+30.2949069974	 72098	221.23233137	+30.29493522	   2.56	   15.15	  -11.61	 7.6998	 1.241
221.2369888166	-34.3816001265	 72099	221.23703706	-34.38155113	   6.34	  -16.38	  -20.16	 9.7819	 0.540
221.2370805501	-50.5304016999	 72100	221.23717985	-50.53035601	   2.62	  -25.97	  -18.80	 8.0806	 1.317
221.2396773726	+74.8918336843	 72101	221.23990911	+74.89176577	   1.98	  -24.85	   27.94	10.5750	 0.466
221.2444301919	-28.0478218189	 72102	221.24451956	-28.04788360	   6.46	  -32.45	   25.42	 8.6294	 0.686
221.2461823504	-61.5216654144	 72103	221.24619902	-61.52165127	   0.80	   -3.27	   -5.82	 7.0493	 2.010
221.2466733821	-35.1918262624	 72104	221.24664611	-35.19182067	  15.22	    9.17	   -2.30	 4.9325	 0.013
221.2467394065	+27.0742249735	 72105	221.24687848	+27.07417376	  16.10	  -50.95	   21.07	 2.5167	 0.966
221.2497108462	-44.6650416799	 72106	221.24965743	-44.66499786	   5.91	   15.63	  -18.03	 7.6788	 0.929
221.2513131691	-73.3755969730	 72107	221.25131988	-73.37557600	   1.74	   -0.79	   -8.63	 9.7498	 0.101
221.2507414029	-42.9175940825	 72108	221.25106891	-42.91735448	   7.36	  -98.68	  -98.58	10.5768	 0.564
221.2516420210	+48.2017112743	 72109	221.25172801	+48.20181253	   7.96	  -23.58	  -41.66	 8.4462	 0.400
221.2535087491	+39.0124937295	 72110	221.25341062	+39.01251361	   9.95	   31.37	   -8.18	 9.1488	 0.598
221.2537094459	+47.9836690027	 72111	221.25373011	+47.98366390	  -1.04	   -5.69	    2.10	10.5106	 1.114
221.2633082627	-46.9739657868	 72112	221.26337366	-46.97393798	   2.13	  -18.36	  -11.44	10.2301	 0.366
221.2699351718	+30.5343112027	 72113	221.26992132	+30.53430165	   2.55	    4.91	    3.93	 9.3104	 0.198
221.2709788815	+03.3188603729	 72114	221.27108184	+03.31882712	   4.41	  -42.29	   13.68	 9.3655	 0.391
221.2747633703	+41.0289269727	 72115	221.27477465	+41.02905754	  -0.28	   -3.50	  -53.72	11.5791	 0.268
221.2786390872	+18.6274389286	 72116	221.27867369	+18.62776567	  12.10	  -13.49	 -134.43	 9.7578	 0.808
221.2840653481	-38.7547080905	 72117	221.28409056	-38.75467353	   4.06	   -8.09	  -14.22	 8.4883	 1.338
221.2916979412	-57.5367863376	 72118	221.29174662	-57.53675190	   2.83	  -10.75	  -14.17	 7.7360	 1.040
221.2905890183	-49.9162794941	 72119	221.29308904	-49.91532837	  34.71	 -662.31	 -391.33	 8.5339	 0.936
221.2947348841	-06.8936307683	 72120	221.29477259	-06.89363998	  10.53	  -15.40	    3.79	 9.1152	 0.630
221.2956640450	-55.6016427317	 72121	221.29569188	-55.60162146	   2.84	   -6.47	   -8.75	 6.0826	-0.066
221.2987817324	-01.4175319448	 72122	221.29891779	-01.41752623	   3.46	  -55.96	   -2.35	 6.1429	 1.608
221.3000222979	+34.3760803477	 72123	221.29999147	+34.37608798	   1.63	   10.47	   -3.14	 7.8587	 1.598
221.3071330484	+32.7883442804	 72124	221.30700477	+32.78850995	   4.03	   44.37	  -68.16	 6.3553	 1.610
221.3102511014	+16.9642799457	 72125	221.31040532	+16.96440283	  13.42	  -60.69	  -50.56	 4.7668	 0.972
221.3107211831	+04.5325451052	 72126	221.31102625	+04.53224306	  14.11	 -125.12	  124.27	 9.0431	 0.576
221.3185511853	+21.0860571173	 72127	221.31854264	+21.08604200	   0.28	    3.28	    6.22	 8.3348	 1.341
221.3187979756	-29.9386829024	 72128	221.31878894	-29.93866307	   3.56	    3.22	   -8.16	 9.9824	 0.542
221.3195861124	+67.8580302015	 72129	221.31952569	+67.85795799	   4.09	    9.37	   29.71	10.4176	 0.432
221.3192457292	+65.3299814469	 72130	221.31989502	+65.32989247	  20.36	 -111.50	   36.61	 7.3293	 0.495
221.3222350830	-62.8756500167	 72131	221.32186095	-62.87545283	  20.64	   70.18	  -81.13	 5.4362	 0.308
221.3221265205	+40.1019115324	 72132	221.32206675	+40.10194036	   5.70	   18.81	  -11.86	10.4158	 0.576
221.3284518981	-55.6067160027	 72133	221.32843826	-55.60670037	   4.50	    3.17	   -6.43	 7.6563	 1.389
221.3277094211	-18.0028884473	 72134	221.32803064	-18.00271661	  17.43	 -125.69	  -70.70	 8.3333	 0.563
221.3284417709	-51.3149262449	 72135	221.32852503	-51.31489132	   2.55	  -21.41	  -14.37	 6.5579	 1.591
221.3340539757	-09.2142258446	 72136	221.33417606	-09.21420074	   8.05	  -49.58	  -10.33	 8.5122	 0.468
221.3342049548	+20.1562360211	 72137	221.33433193	+20.15618214	   5.32	  -49.04	   22.17	 8.7207	 0.200
221.3344265873	-06.7344784980	 72138	221.33463983	-06.73459636	  19.57	  -87.13	   48.49	 8.0981	 0.576
221.3357561481	+18.8849564555	 72139	221.33573092	+18.88491003	   5.61	    9.82	   19.10	 6.3023	 0.841
221.3357793570	-36.1477736157	 72140	221.33583691	-36.14774153	   4.79	  -19.12	  -13.20	 7.4073	 0.104
221.3392691505	-27.2075673696	 72141	221.33931955	-27.20755527	   2.63	  -18.44	   -4.98	 9.1087	 1.062
221.3397847720	+10.5989960721	 72142	221.33981984	+10.59898416	   5.21	  -14.18	    4.90	 7.0726	 1.059
221.3398809429	-08.4620207730	 72143	221.33991402	-08.46204581	   3.30	  -13.46	   10.30	 9.4492	 0.947
221.3464679244	+29.1816263432	 72144	221.34644434	+29.18163329	   4.01	    8.47	   -2.86	 9.8362	 0.435
221.3487798755	+36.0520801669	 72145	221.34950512	+36.05221414	  19.36	 -241.24	  -55.12	10.4872	 1.079
221.3507577755	+13.8463166142	 72146	221.35134205	+13.84686342	  52.92	 -233.40	 -224.97	 8.0099	 0.931
221.3534956744	+31.3279773559	 72147	221.35350003	+31.32796737	   1.04	   -1.53	    4.11	11.1414	 0.494
221.3559006745	-20.3157945330	 72148	221.35589860	-20.31579096	   4.29	    0.80	   -1.47	10.2360	 0.443
221.3585740759	-32.8103895969	 72149	221.35866485	-32.81031107	   8.58	  -31.39	  -32.31	 9.8920	 0.472
221.3595590889	-48.7592297447	 72150	221.35958243	-48.75910890	  -0.55	   -6.33	  -49.72	 9.8207	 0.827
221.3667945152	+57.6207345484	 72151	221.36761111	+57.62050503	  12.06	 -179.92	   94.43	10.3102	 0.753
221.3723775182	+54.9515523283	 72152	221.37268729	+54.95144108	   6.37	  -73.19	   45.77	 8.7607	 0.456
221.3736817251	+42.3824648196	 72153	221.37392506	+42.38234123	  11.93	  -73.95	   50.85	 7.4185	 0.465
221.3758510237	+00.7172748640	 72154	221.37595222	+00.71729010	   6.61	  -41.63	   -6.27	 5.6788	-0.021
221.3778063277	-37.9566701870	 72155	221.37810420	-37.95653721	  16.33	  -96.63	  -54.71	 8.4973	 0.609
221.3786702708	+43.7123161661	 72156	221.37891594	+43.71205478	   8.52	  -73.06	  107.54	 9.5898	 0.640
221.3818674908	-59.5709528420	 72157	221.38182315	-59.57096806	   2.86	    9.24	    6.26	 8.6041	 1.607
221.3852974258	-26.9426648986	 72158	221.38537851	-26.94260221	  10.22	  -29.74	  -25.79	 8.1490	 0.288
221.3874195232	-72.0874803823	 72159	221.38752155	-72.08747231	   4.84	  -12.91	   -3.32	 8.5905	 0.033
221.3893163992	+17.8847540533	 72160	221.38923646	+17.88454170	  11.95	   31.30	   87.37	 8.0761	 0.557
221.3992091173	-16.7437906788	 72161	221.39930569	-16.74374780	   4.46	  -38.05	  -17.64	 8.3830	 0.968
221.4006814347	+08.1596778057	 72162	221.40055854	+08.15978842	   5.54	   50.05	  -45.51	 7.1323	 1.021
221.4030492024	+12.4838418579	 72163	221.40311545	+12.48381775	   4.79	  -26.61	    9.92	 9.9171	 0.524
221.4063553244	-40.0303738901	 72164	221.40640906	-40.03033957	   5.32	  -16.93	  -14.12	 8.9404	 0.433
221.4064342990	-00.3647559499	 72165	221.40646529	-00.36471018	   0.39	  -12.75	  -18.83	 8.4896	 1.514
221.4070875029	-47.6953893289	 72166	221.40713073	-47.69538731	   2.12	  -11.97	   -0.83	 8.9466	 0.927
221.4107696929	+10.5138488221	 72167	221.41069266	+10.51394840	   7.87	   31.16	  -40.97	 9.0287	 0.461
221.4139636092	-11.4226680747	 72168	221.41385547	-11.42238482	   5.58	   43.61	 -116.54	 8.2615	 0.940
221.4240462411	-41.2527449315	 72169	221.42401802	-41.25273536	   1.30	    8.73	   -3.94	 9.1058	 0.966
221.4309828608	+04.5448066038	 72170	221.43105496	+04.54483059	   4.14	  -29.57	   -9.87	 8.6094	 0.527
221.4332011457	-69.6192476506	 72171	221.43323576	-69.61923574	   3.14	   -4.96	   -4.90	 7.4826	 1.089
221.4345755099	-22.4104416082	 72172	221.43467957	-22.41040739	   7.79	  -39.58	  -14.08	 7.6829	 0.153
221.4349254237	-46.1693730260	 72173	221.43498035	-46.16936330	  -0.44	  -15.65	   -4.00	 9.5120	 1.061
221.4350362214	-12.3536274986	 72174	221.43511607	-12.35361102	   7.21	  -32.09	   -6.78	 8.9908	 0.400
221.4377763737	+37.7362282306	 72175	221.43789513	+37.73616297	   5.94	  -38.64	   26.85	 8.9222	 0.607
221.4398799316	+11.9397809244	 72176	221.43989330	+11.93971839	  11.13	   -5.38	   25.73	 8.7503	 0.473
221.4395340256	-45.8810863318	 72177	221.44020770	-45.88095190	  11.87	 -192.95	  -55.31	 8.6181	 0.690
221.4426484919	-46.8034393791	 72178	221.44279706	-46.80340081	   3.34	  -41.84	  -15.87	 8.7757	 0.462
221.4538483406	+03.7507574939	 72179	221.45384722	+03.75080567	   3.92	    0.46	  -19.82	10.5603	 0.600
221.4533475663	+14.6422743577	 72180	221.45355062	+14.64228357	   6.33	  -80.83	   -3.79	 8.7551	 0.537
221.4629668794	+71.9661544106	 72181	221.46320147	+71.96609863	   4.62	  -29.88	   22.95	 7.5577	 0.154
221.4636947301	-14.9913903489	 72182	221.46366519	-14.99134534	  11.56	   11.74	  -18.52	 8.8428	 0.575
221.4657426087	+13.1014096621	 72183	221.46578845	+13.10159261	   6.10	  -18.37	  -75.27	 6.7288	 1.291
221.4669228451	+33.1223004203	 72184	221.46695175	+33.12228790	   1.36	   -9.96	    5.15	 9.3023	 0.955
221.4699207541	-33.5079991527	 72185	221.46993209	-33.50798744	   4.37	   -3.89	   -4.82	 9.2524	 0.394
221.4708548971	-17.6984280685	 72186	221.47072529	-17.69830618	   6.59	   50.80	  -50.15	 7.4305	 1.429
221.4722351029	+44.4086503102	 72187	221.47260174	+44.40816345	   9.15	 -107.76	  200.31	 8.9286	 0.510
221.4795990228	-04.4022981542	 72188	221.47963191	-04.40230032	   3.74	  -13.49	    0.89	 9.7569	 0.869
221.4867199467	+46.6569240935	 72189	221.48692782	+46.65691447	   5.45	  -58.70	    3.96	10.2625	 0.563
221.4866079018	+10.0520043799	 72190	221.48684240	+10.05207088	  17.01	  -95.00	  -27.36	 7.6461	 0.612
221.4891441701	+47.3814529601	 72191	221.48959606	+47.38134419	  14.64	 -125.89	   44.75	10.7458	 0.916
221.4901510271	-44.8675226960	 72192	221.49025144	-44.86747365	   6.74	  -29.28	  -20.18	 6.9349	 0.053
221.4905672595	+51.6265453367	 72193	221.49064106	+51.62653856	   4.11	  -18.85	    2.79	 8.6230	 0.184
221.4906534226	-15.4595439205	 72194	221.49074973	-15.45954455	   2.25	  -38.19	    0.26	 6.4887	 1.194
221.4940779808	-06.3085357287	 72195	221.49408908	-06.30850938	   4.07	   -4.54	  -10.84	10.0529	 0.368
221.5001074390	-36.4456929233	 72196	221.50012696	-36.44568621	   1.32	   -6.46	   -2.76	 8.7496	 1.210
221.5003332694	-25.4431765312	 72197	221.50074105	-25.44291578	  33.02	 -151.50	 -107.28	 5.0285	 0.315
221.5067156862	+64.6257803879	 72198	221.50662505	+64.62586337	   1.79	   15.98	  -34.14	 8.2042	-0.095
221.5098661728	+36.8912414317	 72199	221.50970972	+36.89141828	   8.49	   51.48	  -72.76	 8.6944	 0.589
221.5128000048	+27.5123467767	 72200	221.51275213	+27.51244716	  39.73	   17.47	  -41.30	 8.1130	 0.870
221.5130177583	+33.8794001799	 72201	221.51313785	+33.87941610	   2.23	  -41.02	   -6.55	10.0500	 0.432
221.5134033304	-18.9792752480	 72202	221.51335493	-18.97924812	   7.27	   18.83	  -11.16	 8.1841	 0.259
221.5127684305	-68.7627485156	 72203	221.51410002	-68.76260616	  15.26	 -198.45	  -58.57	 8.9429	 0.756
221.5140431878	-46.7847468152	 72204	221.51405749	-46.78479035	   0.77	   -4.03	   17.91	 9.6927	 0.440
221.5142042480	+22.0770468283	 72205	221.51427436	+22.07713309	   1.74	  -26.73	  -35.49	 8.9440	 0.854
221.5151824552	-62.5356694131	 72206	221.51497945	-62.53568869	   7.10	   38.52	    7.93	 8.0479	 0.549
221.5234972531	-71.3629460026	 72207	221.52372900	-71.36289423	   2.58	  -30.47	  -21.30	 8.2075	 0.204
221.5247735656	+15.1317869944	 72208	221.52498882	+15.13174115	   4.04	  -85.49	   18.86	 5.5986	 1.335
221.5260684613	-13.7651735172	 72209	221.52613733	-13.76520847	   0.96	  -27.52	   14.38	 9.3871	 1.241
221.5282039188	-23.1530169476	 72210	221.52813508	-23.15286215	   9.64	   26.04	  -63.69	 5.9600	 0.980
221.5317394546	-42.1478613418	 72211	221.53176378	-42.14788414	  -0.76	   -7.42	    9.38	 8.2034	 1.612
221.5333625214	+00.7606813380	 72212	221.53333785	+00.76067380	   8.16	   10.15	    3.10	10.0458	 0.656
221.5356438417	+05.2098399713	 72213	221.53578606	+05.20974440	   7.38	  -58.27	   39.32	 9.1499	 0.447
221.5395583477	+35.9208818305	 72214	221.53960724	+35.92089763	   2.83	  -16.29	   -6.50	 9.3846	 0.982
221.5411093468	-37.2333813214	 72215	221.54114571	-37.23336927	  -1.22	  -11.91	   -4.96	 9.6213	 1.658
221.5436733767	-30.9701141034	 72216	221.54373804	-30.97005315	   7.35	  -22.81	  -25.08	 8.8935	 0.505
221.5453323570	-21.1759616857	 72217	221.54548166	-21.17571474	  24.24	  -57.28	 -101.60	 6.5502	 0.603
221.5562644061	-07.7969542467	 72218	221.55628487	-07.79692209	   8.23	   -8.34	  -13.23	 7.3020	 1.029
221.5605823803	+36.4312539166	 72219	221.56081907	+36.43158481	   2.38	  -78.35	 -136.14	 7.8755	 1.223
221.5621889997	+01.8928845821	 72220	221.56246631	+01.89293837	  24.25	 -114.03	  -22.13	 3.7371	-0.005
221.5649226106	+09.6467448773	 72221	221.56473953	+09.64738905	  23.14	   74.26	 -265.03	 7.3813	 0.624
221.5656798231	+31.7624940391	 72222	221.56575309	+31.76249261	   2.43	  -25.63	    0.59	 8.9329	 1.400
221.5681086788	+03.5040623017	 72223	221.56806684	+03.50420449	  25.83	   17.18	  -58.50	 7.5038	 0.562
221.5729079020	-66.1163972054	 72224	221.57293077	-66.11639149	   1.76	   -3.81	   -2.35	 8.1436	 1.507
221.5729696326	-39.0711165498	 72225	221.57320769	-39.07101563	   2.73	  -76.04	  -41.52	 9.1315	 0.473
221.5741900910	-00.8337744044	 72226	221.57422123	-00.83382994	   4.97	  -12.81	   22.85	 7.0829	 1.119
221.5752758823	+43.4656867008	 72227	221.57534530	+43.46568422	   3.89	  -20.73	    1.02	 8.6985	 0.446
221.5757818311	-48.6550545936	 72228	221.57574839	-48.65500511	   3.32	    9.09	  -20.36	 8.5181	 1.185
221.5761340191	+14.5102934011	 72229	221.57612312	+14.51033056	   1.77	    4.34	  -15.29	 7.3579	 1.620
221.5802510392	+06.5462694411	 72230	221.58025772	+06.54629166	   0.72	   -2.73	   -9.14	 8.9553	 1.499
221.5811782877	-39.0734197262	 72231	221.58119685	-39.07342933	 -15.20	   -5.93	    3.95	10.1194	 1.066
221.5811222372	-63.9217987127	 72232	221.58120644	-63.92176736	   1.28	  -15.23	  -12.90	 9.3572	 0.236
221.5826551629	-79.1199301928	 72233	221.58258756	-79.11993289	   2.23	    5.25	    1.11	 8.1007	 1.742
221.5838643157	+14.7645139532	 72234	221.58388478	+14.76449745	   5.69	   -8.14	    6.79	10.6752	 0.494
221.5936895390	-33.7661567469	 72235	221.59341710	-33.76612695	  23.96	   93.18	  -12.26	 8.4314	 0.710
221.5935749356	+27.9001401593	 72236	221.59400518	+27.90037561	  16.24	 -156.44	  -96.87	 8.8017	 0.710
221.5970077284	+16.4967060615	 72237	221.59728520	+16.49893945	  58.00	 -109.46	 -918.88	 9.3476	 1.261
221.5976103879	+56.6163981556	 72238	221.59767095	+56.61640003	   5.47	  -13.71	   -0.77	 6.7754	 1.137
221.6008077975	-10.4966602683	 72239	221.60084999	-10.49668943	   2.32	  -17.07	   12.00	 8.7941	 1.097
221.6039798579	-33.1253270908	 72240	221.60407203	-33.12529272	   4.06	  -31.76	  -14.14	 9.5674	 0.447
221.6073374147	-37.2222457517	 72241	221.60733223	-37.22224198	  -0.04	    1.70	   -1.55	 8.0312	-0.173
221.6114848183	-64.5430233743	 72242	221.61149958	-64.54301637	   1.59	   -2.61	   -2.88	 7.4718	 1.698
221.6127328569	-01.4469267467	 72243	221.61276252	-01.44688251	   0.85	  -12.20	  -18.20	 9.0711	 1.595
221.6137507769	+25.9484993824	 72244	221.61370745	+25.94854950	   0.92	   16.03	  -20.62	 8.2569	 1.249
221.6146569369	-31.6820702465	 72245	221.61460792	-31.68211266	   5.15	   17.16	   17.45	 8.2693	 1.021
221.6164009427	-49.5544797554	 72246	221.61632327	-49.55447650	   9.09	   20.73	   -1.34	10.4784	 0.797
221.6167010748	-22.4040331112	 72247	221.61693582	-22.40393501	  14.20	  -89.29	  -40.36	 7.4341	 0.434
221.6168271755	-36.4577479902	 72248	221.61720244	-36.45751288	  12.75	 -124.18	  -96.73	 9.4908	 0.734
221.6185131267	+32.4994925957	 72249	221.61862880	+32.49958583	  12.02	  -40.14	  -38.36	 8.1503	 0.542
221.6208069317	-47.4411155805	 72250	221.62094946	-47.44108014	  10.67	  -39.66	  -14.58	 5.7662	 0.066
221.6234529701	+14.8553484900	 72251	221.62350661	+14.85533094	   5.55	  -21.33	    7.22	 7.8424	 1.088
221.6252804564	-27.8851004992	 72252	221.62527157	-27.88510084	   1.37	    3.23	    0.14	10.7998	 0.550
221.6253888568	+50.3979736676	 72253	221.62554103	+50.39784905	  14.74	  -39.91	   51.27	 7.8914	 0.533
221.6329524591	-56.1849302445	 72254	221.63312807	-56.18483993	   4.63	  -40.21	  -37.16	 8.6156	 0.537
221.6369652500	+30.6376389377	 72255	221.63695081	+30.63768752	   2.12	    5.11	  -19.99	 9.4017	 0.945
221.6373988644	+28.8968013928	 72256	221.63757565	+28.89694334	   8.85	  -63.68	  -58.40	10.9406	 1.228
221.6401498835	-32.1709041934	 72257	221.64013550	-32.17090247	   1.84	    5.01	   -0.71	 8.7002	 0.600
221.6448083563	-68.1221096544	 72258	221.64488258	-68.12204021	   3.65	  -11.38	  -28.57	 8.4528	 1.034
221.6467474434	-24.7393115600	 72259	221.64680201	-24.73926679	   5.74	  -20.39	  -18.42	10.2111	 0.550
221.6542597153	-60.0302231795	 72260	221.65438155	-60.03016195	   2.74	  -25.04	  -25.19	 8.7374	 0.238
221.6550201782	+42.4656175810	 72261	221.65460519	+42.46570452	  18.33	  125.95	  -35.77	11.1909	 0.000
221.6588333951	-43.1632216269	 72262	221.65882846	-43.16319487	   2.06	    1.48	  -11.01	 8.7972	 1.335
221.6593556813	+43.8984922908	 72263	221.65973445	+43.89882222	  10.29	 -112.29	 -135.74	 8.9024	 0.765
221.6749158287	-61.4619418493	 72264	221.67494493	-61.46193227	  -0.15	   -5.72	   -3.94	 7.6384	 0.649
221.6760420305	-02.9357751337	 72265	221.67603120	-02.93580155	   4.70	    4.45	   10.87	 9.4578	 0.958
221.6777614313	-64.7614263653	 72266	221.67784437	-64.76140823	   1.13	  -14.55	   -7.46	 8.9011	 1.147
221.6823948382	-45.4030389739	 72267	221.68264152	-45.40195901	  14.26	  -71.26	 -444.33	10.2990	 0.811
221.6840253663	+07.2813945110	 72268	221.68408577	+07.28140389	   2.58	  -24.65	   -3.86	 7.2555	 1.584
221.6870201460	+04.9498659081	 72269	221.68717392	+04.94981589	   6.46	  -63.03	   20.58	 8.5063	 0.448
221.6894857837	-53.8621035543	 72270	221.68955107	-53.86208421	   3.69	  -15.84	   -7.96	 8.4097	 0.152
221.6982301745	+30.7797103971	 72271	221.69834851	+30.77971317	   4.63	  -41.83	   -1.14	 9.4041	 0.660
221.7001804513	-65.9153685062	 72272	221.70020511	-65.91534381	   1.48	   -4.14	  -10.16	 9.4736	 0.954
